item_id	category	r_complement	r_substitute
3882	0	[4890, 4859, 7902, 6262, 2385, 5504, 4848, 5082, 5541, 3883, 7903, 7160, 7906, 51, 4571]	[4890, 7902, 1309, 6262, 2385, 4848, 3883, 5168, 7906, 7903, 51, 4571]
3884	0	[6833, 7047, 4478, 5133, 5137, 7235, 5547, 5135, 6290, 5548, 6834, 8011, 3062, 4954, 3887, 3067, 4299, 8272, 7049, 4479, 6849, 7154, 3157, 6848, 4070, 3169, 5566, 6986, 3159, 3867, 5442, 5138, 3858, 7630, 4474, 5705, 5676, 6987, 5440, 6303, 845]	[6833, 7235, 4404, 6290, 3151, 6834, 8011, 4299, 8272, 7049, 6849, 4906, 3157, 5543, 3159, 5442, 5676, 6987, 5440, 6831]
3885	0	[4094, 7628, 7047, 5793, 7578, 6161, 2721, 3735, 2088, 5253, 2708, 5951, 4917, 4481, 6743, 2946, 5460, 2742, 1748]	[1764, 7988, 2946, 5951, 2948, 5460, 1704, 2742, 3735, 5253]
3887	0	[6970, 6833, 3868, 8251, 6657, 1533, 5388, 3168, 3721, 3522, 7235, 6290, 3151, 6830, 4326, 8011, 3062, 3067, 4299, 8272, 3861, 6849, 3378, 8025, 3157, 6848, 5543, 3159, 3867, 5442, 4858, 4966, 6323, 8249, 7630, 6842, 5676, 6987, 414]	[6833, 3168, 3522, 3036, 8205, 3151, 8011, 3062, 3067, 4299, 8272, 3253, 6849, 3157, 5439, 5543, 3159, 3867, 5442, 7630, 5676, 6987, 414]
3888	0	[4414, 7540, 1876, 4604, 2093, 3129, 2309, 1725, 2466, 7587, 7355]	[]
3886	0	[1931, 4056, 1495, 5947, 2254, 1937, 5738, 5870, 1855, 5946, 5596, 2035, 4325, 2117, 5244, 214, 1677, 5943, 6226, 6508, 5696, 6699, 452, 5945, 7297, 6703, 6227, 55, 1498]	[1931, 4056, 8429, 6702, 1495, 5947, 1937, 5870, 1855, 5596, 1856, 4325, 5244, 2117, 5393, 5943, 7967, 212, 5945, 6703, 1498]
3889	0	[3861, 3378, 6855, 3151, 4773, 2408, 6303, 3067, 693]	[3378, 3157, 7630, 8205, 7768, 8011, 6303, 3067, 5734]
3890	0	[3622, 4239, 6653, 414, 6355, 3887, 3067]	[6355, 7630, 6653, 4239, 3062]
3891	0	[69, 2309, 1725, 2125, 7355, 4263, 7540, 5177, 65, 2364, 2588, 366, 5400, 3099, 4414, 1386, 1876, 2093, 3129, 2466, 7587]	[2093, 3129, 2309]
3892	0	[5727, 5071, 7486, 5975, 2935, 5931, 7448, 5243, 3756, 5242, 7520, 7730, 7252, 8057, 6327, 5854, 4927, 6933, 4924, 2227, 5846, 8066, 7207, 4380, 6153, 3286, 5852, 7728, 4381, 7638, 7209, 5849, 693, 5857, 5513, 4588, 7064, 7211, 8431, 5936, 7482]	[7923, 7486, 7492, 3286, 5931, 5751, 3756, 7064, 7730, 2227, 7638, 4381, 7209, 8431, 7482, 4380, 6153]
3893	0	[3756]	[3756]
3894	0	[4036, 4864, 1745, 4870, 7018]	[4281, 2794, 5670, 5662, 5503, 4036, 3484, 2291, 1745, 7018, 6289, 335]
3895	0	[5045, 1698, 7552, 211, 2254, 55, 994, 4751, 2120, 121, 1019, 5780, 92, 824, 825, 5681, 1922, 5474, 4584, 5196, 7257, 826, 827, 2035, 124, 2, 921, 214, 828, 292, 227, 91, 8018, 20, 6627, 212, 4583, 4017, 4016, 4121, 4077, 7220, 1921, 7310, 120, 4796, 204, 2156, 823, 3601, 3294]	[5045, 7552, 3299, 121, 1922, 4584, 7257, 826, 2035, 124, 292, 91, 20, 1921, 4592, 4796, 204, 2156, 823, 3294]
3896	0	[6509, 3612, 2394, 5908, 3986, 3983, 3990, 823, 1624, 4123, 2387, 7915, 7949, 4243, 2384, 1955, 2035, 5036, 2, 2392, 5875, 3035, 4139, 3987, 2515, 3462, 3147, 7702, 1031, 7522, 6908, 3461, 2382, 521, 1432, 3466, 4242, 95, 5708, 4237, 2028, 6600, 2395, 3989, 7231, 2396]	[6509, 2394, 3986, 3983, 1006, 3270, 1624, 4123, 7915, 1689, 5875, 4139, 6628, 3987, 2515, 3147, 7522, 3461, 109, 5708, 4120]
3897	0	[3285, 3630, 5410, 5982, 1137, 1593, 2731, 7760, 5720, 5940, 2796, 2795, 3628, 3629, 2769, 4727, 5521, 6128, 138, 1707, 5703, 4500, 3365, 6364, 8196, 5098, 104]	[3285, 2796, 2795, 3630, 3628, 3629, 2769, 2750, 802, 5410, 7038, 4727, 4004, 8196, 7760, 5098, 5521, 5981]
3898	0	[4094, 6164, 938, 5403, 7578, 5622, 2763, 4963, 496, 1681, 6691, 3972, 7242, 2565]	[4094, 7914, 7454, 1315, 4027, 5051, 2886, 5622, 2763, 1681, 6691, 6100, 7242, 7455, 497, 5547, 1748]
3899	0	[772, 470, 6006, 4598, 6286, 5594, 1792, 1747, 488, 1632, 2724, 7639, 7666, 5155, 4031, 2720, 6258, 1999, 5968, 7383, 7861, 2732]	[1792, 470, 5348, 2673, 5749, 5968]
3900	0	[7776, 2894, 95, 7775]	[7776, 2894, 7775]
3901	0	[2574, 7344, 7197, 3947, 5656, 95, 7094, 3981, 648, 7589, 204, 2953]	[7344, 7197, 3947, 648, 7589, 3028]
3902	0	[5086, 5674, 4953, 4982, 271, 4984, 7042, 8262, 8036, 6530, 7768, 5040, 6369, 3770, 3668, 7312, 5717, 6137, 4981, 6427, 4922, 2979, 1001, 6587, 4320, 6841, 4339, 2926, 403, 6648, 6675, 1277, 1002, 2847, 7708, 339, 3717, 4954, 8350, 3024, 8372, 7041, 7741, 4022, 294, 1280, 5576, 4312, 5583, 8037, 5588, 1943, 7077, 340, 2040, 7374, 1762, 5138, 4086, 5840, 6836, 335, 5604, 5788]	[5038, 8036, 8262, 6530, 5040, 7312, 4922, 6587, 6648, 2847, 7708, 3717, 8350, 8372, 8037, 7077, 5588, 1762, 7374, 8273, 5016, 5873, 6289, 7041, 5788]
3903	0	[4094, 5086, 3627, 5247, 1953, 6530, 2698, 3625, 2596, 4525, 2957, 4316, 4965, 5547, 2958, 5120, 2768, 4093, 1951, 3622, 4339, 2886, 6972, 7604, 2234, 2708, 5366, 5553, 5539, 1131, 4917, 7234, 2018, 5566, 4239, 1949, 7374, 4506, 2040, 965, 151, 2079, 4363, 861, 5705, 7676, 7014, 3957, 8001, 6100, 2643, 6791, 5734]	[3622, 1949, 5734, 2768, 6791, 2886, 1953, 6530, 6972, 7604, 7374, 3957, 6100, 4525, 2957, 4316, 2958]
3904	0	[7042, 4984, 6530, 7768, 1194, 1007, 5133, 3770, 1886, 2957, 6427, 1001, 5547, 3902, 4918, 2926, 1894, 1873, 1202, 4954, 5577, 591, 337, 5576, 7506, 5583, 3159, 2038, 5598, 612, 4086, 6807, 5676, 5788, 335]	[3902, 7919, 1194, 499, 339, 6227, 1202, 999, 8372]
3906	0	[4953, 1476, 5413, 5412, 1266, 8036, 1475, 1200, 4057, 5527, 5025, 1203, 4003, 1918, 4027, 5037, 1169, 1412, 980, 6479, 1183, 4755, 5773, 5531, 3905, 974, 1233, 5034, 8037, 559, 1204, 1737, 1222, 1250, 5641, 1730, 5788]	[4141, 1737, 1183, 5037, 7945, 3905, 499, 1222, 1200, 1250, 1730, 8338, 1563]
3905	0	[1737, 1183, 2812, 5413, 1200, 8037, 1203, 1204, 3906]	[4141, 1200, 5810, 6672, 1274, 5037, 6907, 838, 7646, 7983, 1233, 2729, 1204, 1737, 1563, 1222, 1250, 2725, 3906]
3907	0	[5086, 4309, 6833, 1953, 6657, 6530, 3983, 7768, 6159, 6427, 4965, 4922, 7235, 5059, 1951, 6587, 3622, 3902, 3621, 4339, 2926, 7604, 1057, 4773, 2880, 8011, 3717, 5875, 6532, 2002, 5539, 591, 4312, 5566, 1949, 7374, 268, 3804, 4086, 7014, 3870, 5788, 5734]	[5263, 5256, 2794, 6532, 7164, 3429, 8171, 4312, 3404, 6427, 5211]
3910	0	[3909, 3908, 6765]	[5406, 7383, 6256, 488, 8195, 5773, 3908, 6258, 6765, 3909, 3690, 8330]
3909	0	[3910, 8195, 3908, 6765]	[3910, 5406, 7383, 6256, 488, 8195, 4598, 3908, 6765, 2901, 489]
3908	0	[3910, 3909, 488, 373]	[3910, 5406, 4844, 7391, 7350, 7383, 6256, 7387, 488, 8195, 3489, 6258, 6765, 4845, 3909, 6157, 6859]
3911	0	[4094, 5086, 5674, 2996, 4087, 2997, 6321, 3007, 7477, 6366, 6530, 2292, 7768, 2998, 534, 6369, 3770, 4316, 412, 5547, 4279, 6324, 4093, 7295, 2926, 6317, 6315, 2293, 4227, 2287, 7604, 2872, 2289, 4310, 3717, 3024, 4306, 7041, 591, 5539, 4957, 4298, 1952, 5566, 242, 2565, 1949, 3010, 2040, 7374, 8273, 5563, 6323, 2079, 5734, 6811, 2290, 5538, 3008, 3464, 3957, 2288, 5265, 6100, 2643, 4060, 6289, 1275]	[5086, 2996, 2997, 6321, 3007, 6366, 2998, 6041, 7295, 3902, 6317, 1275, 2872, 2839, 339, 4306, 3024, 591, 5539, 4957, 4298, 1949, 2565, 8273, 2040, 8045, 6323, 3464, 2290, 3008, 5734]
3913	0	[4141, 5406, 4682, 2530, 7912, 7577, 4759, 6137, 7483, 7801, 8330, 3967, 2733, 366, 4916, 8296, 5939, 8449, 5773, 7299, 5420, 2382, 7988, 7735, 7184, 7272, 5638, 2213]	[2213, 7912, 5420, 7272, 7577, 4759, 5638, 3577, 5756, 4082, 5074, 3576, 7735]
3912	0	[4141, 5615, 4682, 4059, 7912, 1245, 7577, 4759, 7508, 7510, 6137, 928, 6367, 3339, 7509, 1156, 615, 770, 8330, 5756, 7367, 8206, 3690, 1233, 7306, 5074, 5016, 2630, 7272, 1222, 1250, 5638, 2488, 7757, 2213]	[6529, 5327, 7912, 7577, 4759, 4441, 5926, 5638, 3577, 5756, 4082, 5074, 2213]
3914	0	[1453, 6964, 4873, 4875, 6016, 4248, 5446, 8201, 1993, 7561, 7197, 905, 2436, 2955, 4876, 6017, 912, 8110, 1463, 8124]	[1453, 4876, 6016, 1463, 6017, 8124, 2436, 2955, 912]
3915	0	[1698, 6349, 994, 2120, 824, 4241, 1689, 8043, 1716, 7464, 2392, 4916, 1702, 8206, 3690, 5619, 1432, 5080, 7217, 1692, 823]	[5619, 7217, 1692, 1432]
3916	35	[322, 1523, 9, 7961, 2203, 5762, 2870, 2671, 1598, 3855]	[1215, 1207, 964, 1523, 9, 3272, 2203, 3855, 5358, 923, 924, 2870, 6012, 925, 1598, 5299]
3917	0	[2799, 5076, 322, 3842, 2335, 7655, 2334, 8285, 4526, 7766, 2456, 2348, 8330]	[2008, 2335, 7655, 7943, 4526, 2969, 7766, 2456, 7875, 2334]
3918	0	[5003, 2391, 3983, 747, 3965, 7580, 1623, 5779, 7124, 6726, 12, 142, 3774, 6455, 2531, 8043, 8330, 8417, 4916, 4834, 831, 3690, 3084, 1416, 8287, 2784, 7856, 5911, 2217, 2382, 2226, 6095, 2630, 3762, 322, 7701, 4111, 7161, 4242, 7774, 4444, 5656, 4020, 2028, 2189, 4315]	[2226, 142, 6894, 5003, 434, 8448, 4315, 7311, 95, 2217, 4020, 831, 1623, 7724, 7856, 6893]
3921	0	[6964, 4873, 4875, 4491, 2853, 2851, 910, 7561, 911, 7109, 913, 2862, 4971, 914, 2955, 909, 2863, 903, 2854, 8121, 8124, 2856]	[910, 914, 2863, 7561, 903, 6964, 7109, 4875, 2862, 4491, 4971, 2853, 2856, 2851]
3919	0	[93, 3926, 6740, 4839, 4057, 7736, 1623, 7069, 7450, 760, 75, 1697, 780, 5882, 1976, 1887, 4016, 254, 3776, 7217, 2597, 4315, 7584]	[5016, 5003, 8448, 7450, 1976, 4020, 1623, 2597, 4315, 1713, 7584, 6893]
3922	0	[6964, 4875, 4491, 2853, 2851, 1993, 910, 911, 7109, 2852, 2862, 4971, 914, 909, 2863, 903, 2854, 7415, 2856]	[910, 2853]
3923	0	[6964, 4875, 5446, 4491, 2853, 2851, 910, 7561, 911, 7109, 2852, 913, 2862, 4895, 4971, 914, 2436, 2955, 909, 2863, 903, 2854, 2856]	[]
3920	0	[6964, 4875, 4491, 2853, 2851, 910, 7561, 911, 7109, 2852, 913, 2862, 4895, 4971, 914, 2436, 2955, 909, 912, 2863, 903, 2854, 907, 2856]	[]
3924	0	[7146, 7235]	[3899, 1792]
3925	0	[5764, 5709, 2408, 5120, 7295, 4548, 7287, 5504, 6161, 7112, 6525, 3446, 4677, 4856, 7903, 7017, 5721, 3441, 8004, 7691, 5168, 4005, 6748]	[4677, 4858, 7691, 8305, 4548, 5504, 6161, 5168, 5169, 7903, 4005, 6525]
3926	0	[6300, 7302, 6740, 4055, 1731, 4839, 4057, 5527, 7736, 5528, 81, 1889, 8178, 5037, 760, 7801, 75, 5036, 3919, 2126, 5529, 4296, 1173, 1811, 5882, 319, 7078, 1860, 8116, 712, 7684, 6464, 96, 720, 1737, 4620, 4016, 254, 86, 2725, 2597, 2371, 5043, 6441, 7584]	[4144, 4055, 4839, 4057, 5527, 7736, 8178, 5037, 760, 75, 5837, 6479, 4296, 780, 5882, 96, 6508, 1737, 2371]
3928	0	[3724, 298, 5198, 3235, 6300, 4840, 8426, 3927, 5687, 2570, 747, 6500, 303, 1735, 4838, 5819, 8080, 7825, 3929, 6875, 6490, 734, 2901, 7483, 2569, 7801, 6713, 2634, 6539, 2781, 4834, 7706, 6652, 2780, 6497, 194, 2782, 6989, 5469, 6980, 7701, 6457, 6448, 6561, 358, 6473, 2566]	[7954, 722, 747, 303, 1735, 761, 5819, 3929, 4283, 734, 7801, 4488, 4967, 2781, 715, 181, 2780, 737, 711, 6449, 7701, 6448, 2397]
3929	0	[298, 5561, 7954, 2391, 4840, 2570, 747, 7580, 7124, 732, 1735, 8207, 2577, 6990, 5819, 8080, 73, 5470, 6677, 8139, 5639, 6875, 2785, 2901, 2576, 734, 7801, 2126, 4488, 8330, 2634, 6713, 6539, 4296, 4834, 2781, 2780, 4493, 737, 6531, 4653, 7856, 2782, 6897, 4388, 6989, 5469, 7701, 5162, 8285, 71, 2466, 2566, 6678]	[722, 747, 1735, 761, 5819, 8080, 4283, 6875, 734, 3928, 4488, 4967, 2781, 4834, 715, 181, 4493, 737, 711, 6449, 4972, 5469, 7701, 2566, 2397]
3927	0	[5764, 5189, 3235, 6300, 7302, 2391, 7745, 7580, 730, 6726, 180, 5060, 7825, 3929, 6455, 2785, 2901, 3928, 1995, 7801, 7483, 4488, 6479, 3967, 4296, 6652, 181, 1699, 8018, 1407, 1688, 2560, 5469, 6980, 4620, 6895, 4016, 4444, 5162, 4237, 94, 7221, 6437, 2577, 4428]	[1411, 3266, 730, 180, 6482, 5060, 6737, 4964, 7801, 742, 6565, 6435, 2560, 6980, 2295, 76, 4178, 4444, 1821, 4531]
3931	0	[2386, 1411, 6300, 2394, 6241, 998, 2391, 3875, 3965, 6725, 5133, 5779, 6526, 7124, 6726, 6639, 7538, 824, 6841, 5777, 5060, 65, 1412, 6723, 273, 1873, 6479, 2, 5506, 4916, 810, 703, 3690, 6433, 2382, 6095, 3682, 5138, 6506, 4242, 6031, 6238, 7800, 6503, 7221, 6494, 6727, 7326, 2396]	[3193, 7706, 1584, 6727, 810, 6503, 1412, 815, 6725, 7221, 6726, 6526, 6227, 4866, 1587]
3930	42	[468, 2386, 5003, 3235, 2394, 2391, 4059, 2377, 8323, 100, 5664, 4975, 4243, 2384, 7483, 7801, 7358, 8330, 6328, 4916, 4296, 646, 6440, 2780, 103, 3690, 3084, 4995, 1640, 2382, 6683, 6238, 6031, 8285, 448, 6494, 3752, 6524, 7621, 2770]	[1825, 7346, 98, 100, 99, 6682, 4975, 6443, 8227, 6328, 6440, 4995, 1640, 6683, 4996, 448, 3752, 6524, 7786, 7358]
3933	0	[3790, 4899, 6333, 1720, 3596, 527, 3456]	[4882, 2920, 1718, 4899, 754, 3593, 4272, 1720, 3596, 527, 5993, 6514, 1619, 3049, 3594, 6333, 7630, 5121, 3592, 525]
3932	0	[3006, 3392, 3399, 5108, 5605, 7398, 6809, 3398]	[3006, 5108]
3934	0	[682, 670, 678, 379, 681, 2487, 5811, 1617, 6607, 679, 651, 658, 668, 2450, 665, 654, 674, 660, 3955, 2210, 675, 6694, 686, 10, 3602, 666, 7497, 480, 656, 692, 6937, 5484, 659, 657, 384, 655, 683, 664, 6995, 669]	[3815, 682, 670, 5811, 1617, 651, 668, 2450, 4235, 660, 2210, 8165, 10, 187, 666, 7497, 656, 692, 6937, 650, 671, 5484, 659, 384, 664, 6995, 669]
3939	0	[3937, 983, 2079, 8025, 2886, 1953, 7768, 7287, 5548, 3944, 7147, 4310, 6791, 2958]	[3937, 8025, 3944, 5548, 5547, 2958]
3936	0	[1951, 3862, 4884, 4910, 8011, 2581, 8350, 4481, 6873, 1219, 1949, 7950, 5973, 2798, 7446, 2874, 4301, 6309, 3870, 4472, 3942]	[4682, 2356, 7047, 7072, 3721, 4884, 4910, 8205, 8424, 4, 2581, 6402, 8374, 4521, 6873, 1949, 2798, 4301, 6309, 2643, 3942, 2892]
3937	0	[591, 8025, 2926, 3944, 5548, 7147, 7695, 3939]	[8025, 8249, 5548, 2958, 3944, 5547, 3939]
3938	0	[]	[]
3941	0	[6556, 7630, 3060, 3066, 3062, 3067]	[7148, 3061, 7630, 4482, 3066, 3067, 3062, 3065]
3942	0	[7047, 7072, 6844, 6720, 5306, 3936, 4884, 4910, 4476, 8424, 6103, 7604, 7551, 6830, 6847, 7666, 2581, 6402, 6873, 3459, 2449, 7950, 2798, 4686, 8000, 1324, 7385, 2874, 4301, 6309, 4706, 6940]	[2356, 7047, 7072, 3721, 3936, 4884, 4910, 3000, 2581, 6402, 8374, 6650, 6873, 1949, 8317, 2798, 8000, 2432, 4301, 6309, 5538]
3935	0	[4094, 6996, 2693, 1680, 4305, 7047, 2075, 4882, 5133, 7890, 3721, 6286, 4965, 1951, 5547, 4093, 4027, 508, 7578, 4476, 3860, 7604, 1681, 8011, 3062, 3067, 6849, 4917, 1573, 499, 7146, 4468, 1949, 3682, 8230, 6459, 5734, 7630, 4969, 1748]	[6996, 2693, 8230, 7153, 1680, 2076, 7047, 2075, 640, 963, 7630, 7237, 8001, 3067, 4468, 3062, 3065]
3940	0	[7047, 5133, 3522, 5547, 8205, 4476, 3000, 4, 1681, 8011, 7666, 8231, 8272, 5773, 5566, 6873, 5973, 8228, 7998, 7630]	[417, 8228, 7998, 7150, 7047, 7149, 4260, 4521, 4476, 8205, 3727, 4832, 4472, 532, 5973]
3945	0	[7399, 7582, 4662, 3857, 4478, 5133, 7235, 3171, 8058, 6290, 6541, 4326, 3067, 4299, 8272, 4479, 6849, 5132, 6855, 5439, 3169, 3159, 4469, 3867, 5973, 5138, 4474, 798, 5676, 5440, 8084, 4472, 6303, 7400]	[]
3943	0	[6833, 7477, 8251, 1953, 7768, 5540, 4478, 4316, 4965, 7235, 5547, 4093, 2926, 3864, 7604, 6834, 2872, 8011, 2839, 3979, 2090, 6849, 5539, 591, 5566, 4481, 3172, 3978, 1949, 7695, 2040, 6599, 5563, 2079, 6845, 5705, 798, 6550, 5440, 6100, 2643, 8001, 7113, 5734]	[5563, 4093, 2090, 5539, 6833, 7477, 798, 5538, 4481, 5540, 605, 5566, 5440, 3978, 1949, 3979, 7695, 5734]
3944	0	[3937, 5086, 7963, 7964, 7477, 1953, 6530, 7768, 255, 5540, 3770, 3668, 2924, 4316, 6542, 7235, 2958, 5120, 2768, 4320, 5547, 3622, 2926, 2886, 5548, 6972, 8308, 8011, 3717, 8350, 4163, 6532, 4022, 5539, 591, 4783, 8025, 5439, 4312, 2846, 4298, 7234, 4957, 242, 1949, 7374, 2040, 6819, 3903, 8249, 3389, 8171, 7014, 2369, 5440, 2643, 3939]	[4094, 7477, 8251, 1953, 6542, 4922, 5547, 2958, 2768, 3622, 2926, 2886, 5548, 7604, 2088, 8372, 5539, 6849, 5566, 5734, 8249, 7630, 5705, 5538, 6100, 2643, 3939]
3946	0	[1947, 5427, 255, 5429, 2957, 1922, 8101, 6976, 2594, 5786, 7604, 5430, 4870, 1950, 2984, 5366, 591, 264, 5339, 1949, 2040, 5721, 693, 5563, 7164, 2643, 5734]	[4281, 2984, 7164, 2978, 8101, 6976, 8171, 7252, 2982]
3948	0	[6622, 4682, 298, 3235, 2391, 4059, 1082, 2903, 4271, 747, 7580, 2024, 730, 1522, 8338, 2408, 5226, 1096, 5306, 4838, 3637, 7960, 4977, 488, 1408, 3687, 1412, 5325, 3580, 8107, 7801, 1229, 6713, 7826, 4978, 4834, 5763, 6652, 3483, 5773, 7088, 6335, 3690, 3950, 711, 3084, 720, 6754, 1688, 7701, 6513, 6930, 3694, 7959, 3949, 1517, 7825]	[3686, 7580, 6626, 2399, 7960, 4615, 2308, 4977, 7788, 7826, 4916, 4978, 5763, 3690, 3950, 7214, 6625, 8263, 7959, 7558, 3949, 7825, 2398]
3947	0	[2574, 7344, 648, 190, 7589, 2953]	[2574, 7344, 648, 7589, 2953]
3949	0	[4094, 2300, 4682, 3235, 6300, 4417, 2391, 6423, 5444, 8164, 1245, 7821, 5445, 2924, 5231, 8338, 1552, 2639, 6387, 7565, 3679, 4977, 8145, 5103, 4168, 4270, 1681, 7801, 2667, 2088, 4421, 2556, 7826, 4978, 5773, 4917, 7559, 3950, 2729, 5954, 1219, 5403, 6513, 6930, 1182, 1222, 1250, 5131, 7863, 6709, 7825, 1748]	[2300, 4417, 6423, 5444, 8164, 5445, 6626, 7960, 2308, 3679, 4977, 6066, 4421, 7826, 4978, 4917, 3950, 4218, 6513, 7959, 4420, 6709, 7825]
3950	0	[5764, 4682, 298, 3235, 4021, 2391, 8323, 747, 2024, 3972, 1552, 6256, 4977, 6482, 7197, 7949, 3687, 7825, 3955, 8158, 5325, 6875, 7483, 7801, 1842, 1779, 2456, 6479, 8330, 6713, 1560, 4916, 4978, 4834, 6538, 6556, 5155, 7501, 8307, 499, 3690, 3084, 1688, 4503, 2630, 7701, 7959, 3776, 3949, 504, 4756, 7757, 8142, 7631]	[8204, 5774, 4417, 7223, 6626, 2399, 7960, 2308, 4977, 5841, 7826, 4978, 5763, 4416, 6513, 7959, 7558, 3949, 7089, 7825]
3951	0	[3430]	[3430]
3952	0	[1647, 6530, 5392, 1951, 2926, 1642, 1648, 6440, 103, 3953, 5926, 4995, 693, 3149, 1645, 5903, 6524, 7786, 5901]	[6683, 7346, 7786, 6440, 103, 3953, 4826, 6524, 5903, 3752, 6443, 1605, 4995, 1640, 6682, 5901]
3954	0	[7250, 3095, 6344, 8323, 4284, 4435, 2694, 1230, 3955, 2531, 2901, 7801, 3855, 8330, 1306, 3084, 2226, 3762, 1307, 6045, 3649]	[7250, 6344, 4435, 2024, 1757, 1908, 3955, 1995, 1779, 770, 3483, 1419, 1306, 1308, 1467, 4434, 1778, 3603, 3800, 3758, 2357, 7161, 1307, 4785]
3953	0	[4094, 5247, 2957, 8266, 4316, 5547, 6542, 3862, 1951, 4093, 5306, 4027, 7578, 3864, 5622, 3860, 7604, 1681, 2155, 2088, 591, 5773, 4917, 4298, 5566, 5304, 1949, 2040, 2798, 5734, 861, 2715, 6309, 5705, 544, 8001, 5053, 6100, 8084, 5903, 6831, 1393]	[539, 275, 1967, 1970, 3956, 8079, 2753, 7014, 5903, 8227, 8266, 6819, 5901]
3956	0	[]	[3953, 222]
3955	51	[5764, 7250, 5709, 3235, 5561, 7990, 6344, 1822, 6740, 2408, 5226, 3622, 5777, 838, 5057, 5325, 6455, 8115, 734, 3580, 7801, 2456, 1229, 7354, 1682, 8330, 3954, 4755, 4834, 3483, 3950, 3084, 2539, 5721, 7349, 1688, 5733, 5737, 3762, 5403, 3429, 7849, 4444, 7094, 8345, 2435, 6494, 1307, 7757, 4785]	[807, 7757, 7250, 1307, 6344, 1306, 703, 4435, 1308, 3954, 4434, 4785, 3603]
3957	0	[4094, 5086, 5247, 7477, 3542, 2698, 1705, 6790, 5540, 3721, 1124, 4525, 2957, 4316, 4965, 5940, 2104, 5544, 5547, 4093, 1951, 4027, 2926, 2091, 7578, 5622, 6972, 7604, 1681, 5062, 2587, 1950, 2088, 4917, 4298, 1952, 5566, 2565, 1949, 2040, 2079, 3149, 861, 5705, 5538, 2369, 8001, 5053, 6100, 2643, 2590, 6791, 5734, 3963]	[4094, 5247, 7477, 6530, 2957, 4316, 1951, 5547, 4093, 8146, 7578, 7604, 5062, 2088, 8148, 4917, 5566, 1949, 2079, 421, 3149, 5705, 5538, 8001, 2590, 2643, 6100, 5734, 3963]
3958	0	[2794, 3902, 2684, 5717, 7477, 7287, 6103, 4312, 2678, 6108, 3668, 2880, 2682, 1757, 7374, 414, 8107]	[4022, 2163, 2684, 4313, 862, 6103, 4312, 2678, 2682, 4408]
3960	0	[5764, 4775, 5189, 5709, 3352, 4021, 745, 6740, 7580, 2408, 7300, 6043, 4622, 2399, 5306, 3553, 4039, 4624, 4029, 2901, 8264, 8107, 7801, 1229, 7846, 8330, 7756, 5860, 6652, 6129, 6749, 194, 8287, 7848, 720, 1688, 4620, 6679, 7849, 3776, 3803, 4625, 6045, 4028, 2397, 3551]	[7756, 5860, 4945, 3553, 3352, 6779, 4624, 6652, 6150, 3551, 6740, 6129, 7846, 8287, 2408, 6043, 7300, 4622]
3959	0	[2786, 6300, 4021, 1082, 2903, 6740, 6034, 4667, 7580, 730, 1552, 2408, 2146, 8127, 4622, 2399, 4838, 3553, 7908, 4039, 4624, 3705, 2901, 7483, 7801, 1229, 2456, 2126, 8330, 4916, 4278, 6168, 4834, 4296, 6652, 7198, 181, 194, 3950, 6531, 3084, 3529, 7632, 720, 96, 1946, 1688, 3649, 3961, 7895, 4620, 3960, 7289, 7849, 4619, 7959, 3776, 2144, 3777, 7757, 4028, 2398, 3551]	[6740, 4667, 6034, 775, 2146, 7908, 3705, 8330, 4278, 6168, 7198, 3031, 7632, 1946, 3961, 7895, 3704, 7849, 4619]
3961	0	[5764, 5709, 8323, 6740, 7580, 1552, 2408, 2146, 8127, 6043, 4622, 4838, 3553, 7908, 4624, 3705, 3959, 3580, 7801, 1229, 2456, 5969, 8330, 6713, 4916, 4278, 6168, 4834, 6652, 1517, 1699, 7958, 6650, 4239, 3529, 7632, 720, 5631, 1946, 4621, 1688, 8053, 7263, 3960, 7289, 7701, 7849, 4619, 4444, 3776, 3803, 3777, 7757, 7326, 3551]	[6740, 775, 4667, 2146, 6043, 3705, 3959, 7756, 4278, 6168, 7198, 3031, 7632, 5631, 1946, 1688, 7895, 3704, 7849, 4619, 3551]
3962	0	[2505, 1497, 3506, 2254, 806, 215, 7265, 4631, 6929, 286, 21, 7488, 5946, 5178, 5967, 6667, 214, 1283, 7743, 1606, 6226, 212, 4016, 4592, 7297, 5004, 6227, 55]	[286, 2505, 21, 1497, 7488, 7297, 6982, 4592, 806, 7952, 5004, 1677, 1283, 215, 55, 7743, 1606]
3963	0	[4094, 7963, 5247, 7477, 1953, 6530, 2998, 3721, 1124, 2957, 4316, 1951, 5547, 4093, 8146, 3622, 7578, 2886, 6972, 7604, 5062, 8350, 1950, 3024, 2088, 591, 5539, 4917, 4231, 1952, 5566, 1943, 1949, 7374, 2040, 6599, 2079, 421, 3158, 3149, 5705, 3957, 2369, 8001, 6100, 2643, 6791, 5734]	[4094, 6530, 2957, 4316, 1951, 5547, 8146, 7604, 5062, 2088, 8148, 5566, 1949, 7374, 2079, 421, 3149, 5705, 5538, 3957, 8001, 2643, 6100, 5734]
